"","rules","support","confidence","lift","count"
"977","{whole milk,white bread,shopping bags} => {soda}",0.00152516522623284,0.535714285714286,3.07215743440233,15
"124","{other vegetables,instant coffee} => {soda}",0.00101677681748856,0.526315789473684,3.01825993555317,10
"948","{whole milk,dessert,shopping bags} => {soda}",0.00101677681748856,0.526315789473684,3.01825993555317,10
"174","{processed cheese,bottled water} => {soda}",0.00122013218098627,0.521739130434783,2.99201419698314,12
"225","{misc. beverages,chocolate} => {soda}",0.00122013218098627,0.521739130434783,2.99201419698314,12
"283","{waffles,candy} => {soda}",0.00152516522623284,0.517241379310345,2.96622097114708,15
"505","{pork,canned beer} => {soda}",0.00152516522623284,0.517241379310345,2.96622097114708,15
"1287","{sausage,yogurt,bottled water} => {soda}",0.00203355363497712,0.512820512820513,2.94086865515437,20
"137","{rolls/buns,white wine} => {soda}",0.00132180986273513,0.5,2.86734693877551,13
"142","{pastry,cake bar} => {soda}",0.00101677681748856,0.5,2.86734693877551,10
"157","{chewing gum,shopping bags} => {soda}",0.0016268429079817,0.5,2.86734693877551,16
"172","{processed cheese,shopping bags} => {soda}",0.00101677681748856,0.5,2.86734693877551,10
"398","{dessert,salty snack} => {soda}",0.00111845449923742,0.5,2.86734693877551,11
"916","{sausage,meat,rolls/buns} => {soda}",0.00101677681748856,0.5,2.86734693877551,10
"923","{whole milk,rolls/buns,candy} => {soda}",0.00132180986273513,0.5,2.86734693877551,13
"987","{whole milk,chocolate,napkins} => {soda}",0.00142348754448399,0.5,2.86734693877551,14
"995","{citrus fruit,tropical fruit,chocolate} => {soda}",0.00101677681748856,0.5,2.86734693877551,10
"1006","{other vegetables,rolls/buns,chocolate} => {soda}",0.00193187595322827,0.5,2.86734693877551,19
"1126","{yogurt,bottled water,newspapers} => {soda}",0.0016268429079817,0.5,2.86734693877551,16
"485","{dessert,napkins} => {soda}",0.00172852058973055,0.485714285714286,2.78542274052478,17
"461","{dessert,long life bakery product} => {soda}",0.00142348754448399,0.482758620689655,2.76847290640394,14
"921","{tropical fruit,yogurt,candy} => {soda}",0.00111845449923742,0.478260869565217,2.74267968056788,11
"170","{processed cheese,domestic eggs} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"193","{ice cream,pastry} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"285","{canned beer,candy} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"286","{chicken,candy} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"341","{dessert,oil} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"454","{bottled water,waffles} => {soda}",0.00203355363497712,0.476190476190476,2.73080660835763,20
"914","{whole milk,processed cheese,white bread} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"944","{whole milk,pastry,long life bakery product} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"1168","{sausage,citrus fruit,fruit/vegetable juice} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"1227","{sausage,pastry,shopping bags} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"1275","{whole milk,bottled water,shopping bags} => {soda}",0.00101677681748856,0.476190476190476,2.73080660835763,10
"502","{chicken,canned beer} => {soda}",0.00152516522623284,0.46875,2.68813775510204,15
"957","{rolls/buns,canned beer,shopping bags} => {soda}",0.00152516522623284,0.46875,2.68813775510204,15
"503","{canned beer,chocolate} => {soda}",0.00142348754448399,0.466666666666667,2.67619047619048,14
"1237","{rolls/buns,pastry,bottled water} => {soda}",0.00142348754448399,0.466666666666667,2.67619047619048,14
"567","{white bread,bottled water} => {soda}",0.00203355363497712,0.465116279069767,2.66729947793071,20
"504","{coffee,canned beer} => {soda}",0.00193187595322827,0.463414634146341,2.65754106520657,19
"158","{sausage,chewing gum} => {soda}",0.00111845449923742,0.458333333333333,2.62840136054422,11
"359","{berries,chocolate} => {soda}",0.00111845449923742,0.458333333333333,2.62840136054422,11
"992","{yogurt,fruit/vegetable juice,chocolate} => {soda}",0.00111845449923742,0.458333333333333,2.62840136054422,11
"1339","{tropical fruit,other vegetables,whole milk,newspapers} => {soda}",0.00111845449923742,0.458333333333333,2.62840136054422,11
"127","{rolls/buns,chocolate marshmallow} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"130","{spread cheese,bottled water} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"289","{brown bread,candy} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"291","{candy,newspapers} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"926","{other vegetables,UHT-milk,bottled water} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"947","{whole milk,dessert,pastry} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"1095","{yogurt,brown bread,bottled water} => {soda}",0.00101677681748856,0.454545454545455,2.60667903525046,10
"248","{chocolate,specialty chocolate} => {soda}",0.00142348754448399,0.451612903225806,2.58986175115207,14
"1239","{whole milk,pastry,bottled water} => {soda}",0.00183019827147941,0.45,2.58061224489796,18
"290","{margarine,candy} => {soda}",0.00132180986273513,0.448275862068966,2.5707248416608,13
"159","{bottled water,chewing gum} => {soda}",0.00122013218098627,0.444444444444444,2.54875283446712,12
"219","{bottled water,specialty bar} => {soda}",0.00122013218098627,0.444444444444444,2.54875283446712,12
"299","{bottled water,candy} => {soda}",0.0016268429079817,0.444444444444444,2.54875283446712,16
"531","{chicken,chocolate} => {soda}",0.00122013218098627,0.444444444444444,2.54875283446712,12
"415","{bottled water,salty snack} => {soda}",0.00193187595322827,0.441860465116279,2.53393450403417,19
"606","{coffee,fruit/vegetable juice} => {soda}",0.00264361972547026,0.440677966101695,2.52715323417503,26
"151","{root vegetables,red/blush wine} => {soda}",0.00111845449923742,0.44,2.52326530612245,11
"1075","{bottled water,fruit/vegetable juice,bottled beer} => {soda}",0.00111845449923742,0.44,2.52326530612245,11
"1268","{sausage,bottled water,shopping bags} => {soda}",0.00111845449923742,0.44,2.52326530612245,11
"594","{bottled water,chocolate} => {soda}",0.0025419420437214,0.43859649122807,2.51521661296097,25
"578","{chocolate,napkins} => {soda}",0.00213523131672598,0.4375,2.50892857142857,21
"564","{white bread,pastry} => {soda}",0.00244026436197255,0.436363636363636,2.50241187384044,24
"2","{tidbits} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"191","{ice cream,salty snack} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"215","{salty snack,specialty bar} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"243","{cat food,fruit/vegetable juice} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"481","{chicken,dessert} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"978","{sausage,yogurt,white bread} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"989","{rolls/buns,chocolate,newspapers} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"1342","{citrus fruit,root vegetables,other vegetables,fruit/vegetable juice} => {soda}",0.00101677681748856,0.434782608695652,2.49334516415262,10
"1274","{rolls/buns,bottled water,shopping bags} => {soda}",0.00132180986273513,0.433333333333333,2.48503401360544,13
"412","{pastry,salty snack} => {soda}",0.00223690899847483,0.431372549019608,2.47378951580632,22
"197","{yogurt,ice cream} => {soda}",0.00152516522623284,0.428571428571429,2.45772594752187,15
"303","{rolls/buns,candy} => {soda}",0.00305033045246568,0.428571428571429,2.45772594752187,30
"940","{whole milk,pastry,waffles} => {soda}",0.00122013218098627,0.428571428571429,2.45772594752187,12
"1123","{sausage,yogurt,newspapers} => {soda}",0.00122013218098627,0.428571428571429,2.45772594752187,12
"1238","{other vegetables,pastry,bottled water} => {soda}",0.00122013218098627,0.428571428571429,2.45772594752187,12
"1273","{yogurt,bottled water,shopping bags} => {soda}",0.00122013218098627,0.428571428571429,2.45772594752187,12
"1308","{yogurt,rolls/buns,bottled water} => {soda}",0.00305033045246568,0.428571428571429,2.45772594752187,30
"367","{berries,bottled water} => {soda}",0.00172852058973055,0.425,2.43724489795918,17
"581","{bottled beer,chocolate} => {soda}",0.00172852058973055,0.425,2.43724489795918,17
"467","{brown bread,long life bakery product} => {soda}",0.00142348754448399,0.424242424242424,2.43290043290043,14
"1177","{rolls/buns,bottled water,fruit/vegetable juice} => {soda}",0.00142348754448399,0.424242424242424,2.43290043290043,14
"217","{fruit/vegetable juice,specialty bar} => {soda}",0.00111845449923742,0.423076923076923,2.42621664050235,11
"282","{salty snack,candy} => {soda}",0.00111845449923742,0.423076923076923,2.42621664050235,11
"287","{white bread,candy} => {soda}",0.00111845449923742,0.423076923076923,2.42621664050235,11
"934","{whole milk,pastry,sugar} => {soda}",0.00111845449923742,0.423076923076923,2.42621664050235,11
"1077","{tropical fruit,bottled water,bottled beer} => {soda}",0.00111845449923742,0.423076923076923,2.42621664050235,11
"230","{tropical fruit,misc. beverages} => {soda}",0.00193187595322827,0.422222222222222,2.42131519274376,19
"144","{rolls/buns,cake bar} => {soda}",0.00132180986273513,0.419354838709677,2.40487162606978,13
"316","{sliced cheese,newspapers} => {soda}",0.00132180986273513,0.419354838709677,2.40487162606978,13
"405","{bottled beer,salty snack} => {soda}",0.00132180986273513,0.419354838709677,2.40487162606978,13
"1236","{yogurt,pastry,bottled water} => {soda}",0.00132180986273513,0.419354838709677,2.40487162606978,13
"249","{specialty chocolate,napkins} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"329","{UHT-milk,bottled beer} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"406","{brown bread,salty snack} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"915","{other vegetables,whole milk,specialty bar} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"954","{whole milk,dessert,rolls/buns} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"988","{pork,whole milk,chocolate} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"1114","{butter,yogurt,bottled water} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"1355","{tropical fruit,yogurt,rolls/buns,bottled water} => {soda}",0.00101677681748856,0.416666666666667,2.38945578231293,10
"492","{dessert,pastry} => {soda}",0.00223690899847483,0.415094339622642,2.38043896804005,22
"169","{processed cheese,white bread} => {soda}",0.00172852058973055,0.414634146341463,2.37779990044798,17
"1147","{whole milk,domestic eggs,shopping bags} => {soda}",0.00172852058973055,0.414634146341463,2.37779990044798,17
"171","{processed cheese,fruit/vegetable juice} => {soda}",0.00122013218098627,0.413793103448276,2.37297677691766,12
"941","{other vegetables,rolls/buns,waffles} => {soda}",0.00122013218098627,0.413793103448276,2.37297677691766,12
"1040","{whole milk,pastry,napkins} => {soda}",0.00122013218098627,0.413793103448276,2.37297677691766,12
"555","{white bread,napkins} => {soda}",0.00142348754448399,0.411764705882353,2.36134453781513,14
"1170","{citrus fruit,root vegetables,fruit/vegetable juice} => {soda}",0.00142348754448399,0.411764705882353,2.36134453781513,14
"265","{frozen meals,pastry} => {soda}",0.00111845449923742,0.407407407407407,2.33635676492819,11
"382","{chocolate,hygiene articles} => {soda}",0.00111845449923742,0.407407407407407,2.33635676492819,11
"466","{frankfurter,long life bakery product} => {soda}",0.00111845449923742,0.407407407407407,2.33635676492819,11
"958","{sausage,rolls/buns,canned beer} => {soda}",0.00111845449923742,0.407407407407407,2.33635676492819,11
"1270","{sausage,rolls/buns,shopping bags} => {soda}",0.00244026436197255,0.406779661016949,2.33275683154618,24
"993","{whole milk,fruit/vegetable juice,chocolate} => {soda}",0.00132180986273513,0.40625,2.3297193877551,13
"203","{tropical fruit,pickled vegetables} => {soda}",0.00152516522623284,0.405405405405405,2.32487589630447,15
"603","{brown bread,coffee} => {soda}",0.00152516522623284,0.405405405405405,2.32487589630447,15
"218","{pastry,specialty bar} => {soda}",0.00172852058973055,0.404761904761905,2.32118561710398,17
"506","{brown bread,canned beer} => {soda}",0.00193187595322827,0.404255319148936,2.31828050369084,19
"126","{hamburger meat,Instant food products} => {soda}",0.00122013218098627,0.4,2.29387755102041,12
"129","{whole milk,sweet spreads} => {soda}",0.00142348754448399,0.4,2.29387755102041,14
"155","{bottled water,pot plants} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"399","{white bread,salty snack} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"575","{frozen vegetables,chocolate} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"974","{pip fruit,yogurt,white bread} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"1085","{other vegetables,domestic eggs,brown bread} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"1229","{rolls/buns,pastry,shopping bags} => {soda}",0.00101677681748856,0.4,2.29387755102041,10
"565","{white bread,shopping bags} => {soda}",0.00294865277071683,0.397260273972603,2.27816606094493,29
"516","{yogurt,canned beer} => {soda}",0.00213523131672598,0.39622641509434,2.2722371967655,21
"582","{brown bread,chocolate} => {soda}",0.00152516522623284,0.394736842105263,2.26369495166488,15
"1127","{rolls/buns,bottled water,newspapers} => {soda}",0.00152516522623284,0.394736842105263,2.26369495166488,15
"173","{sausage,processed cheese} => {soda}",0.00132180986273513,0.393939393939394,2.2591218305504,13
"397","{salty snack,long life bakery product} => {soda}",0.00132180986273513,0.393939393939394,2.2591218305504,13
"1003","{yogurt,rolls/buns,chocolate} => {soda}",0.00132180986273513,0.393939393939394,2.2591218305504,13
"493","{dessert,shopping bags} => {soda}",0.00244026436197255,0.39344262295082,2.25627300100368,24
"360","{berries,napkins} => {soda}",0.00111845449923742,0.392857142857143,2.25291545189504,11
"950","{sausage,whole milk,dessert} => {soda}",0.00111845449923742,0.392857142857143,2.25291545189504,11
"972","{other vegetables,white bread,fruit/vegetable juice} => {soda}",0.00111845449923742,0.392857142857143,2.25291545189504,11
"1336","{other vegetables,whole milk,yogurt,brown bread} => {soda}",0.00111845449923742,0.392857142857143,2.25291545189504,11
"233","{rolls/buns,misc. beverages} => {soda}",0.00183019827147941,0.391304347826087,2.24401064773736,18
"734","{fruit/vegetable juice,bottled beer} => {soda}",0.00274529740721912,0.391304347826087,2.24401064773736,27
"295","{pastry,candy} => {soda}",0.00142348754448399,0.388888888888889,2.23015873015873,14
"302","{yogurt,candy} => {soda}",0.00213523131672598,0.388888888888889,2.23015873015873,21
"335","{UHT-milk,bottled water} => {soda}",0.00284697508896797,0.388888888888889,2.23015873015873,28
"586","{domestic eggs,chocolate} => {soda}",0.00142348754448399,0.388888888888889,2.23015873015873,14
"288","{chocolate,candy} => {soda}",0.00193187595322827,0.387755102040816,2.22365680966264,19
"513","{sausage,canned beer} => {soda}",0.00244026436197255,0.387096774193548,2.21988150098749,24
"195","{ice cream,bottled water} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"284","{long life bakery product,candy} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"292","{domestic eggs,candy} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"929","{berries,yogurt,rolls/buns} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"956","{sausage,canned beer,shopping bags} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"996","{citrus fruit,whole milk,chocolate} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"1037","{pork,whole milk,napkins} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"1038","{yogurt,fruit/vegetable juice,napkins} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"1121","{citrus fruit,yogurt,newspapers} => {soda}",0.00101677681748856,0.384615384615385,2.20565149136578,10
"1234","{sausage,other vegetables,pastry} => {soda}",0.00152516522623284,0.384615384615385,2.20565149136578,15
"465","{long life bakery product,napkins} => {soda}",0.00183019827147941,0.382978723404255,2.19626574033869,18
"425","{sugar,bottled beer} => {soda}",0.00132180986273513,0.382352941176471,2.19267707082833,13
"998","{sausage,whole milk,chocolate} => {soda}",0.00132180986273513,0.382352941176471,2.19267707082833,13
"1146","{other vegetables,domestic eggs,shopping bags} => {soda}",0.00132180986273513,0.382352941176471,2.19267707082833,13
"222","{rolls/buns,specialty bar} => {soda}",0.00213523131672598,0.381818181818182,2.18961038961039,21
"175","{tropical fruit,processed cheese} => {soda}",0.0016268429079817,0.380952380952381,2.1846452866861,16
"579","{pork,chocolate} => {soda}",0.0016268429079817,0.380952380952381,2.1846452866861,16
"162","{canned fish,shopping bags} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"407","{margarine,salty snack} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"408","{salty snack,newspapers} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"494","{sausage,dessert} => {soda}",0.00223690899847483,0.379310344827586,2.17522871217452,22
"925","{sausage,sliced cheese,rolls/buns} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"1024","{beef,other vegetables,pastry} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"1063","{frankfurter,other vegetables,pastry} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"1087","{yogurt,brown bread,fruit/vegetable juice} => {soda}",0.00111845449923742,0.379310344827586,2.17522871217452,11
"250","{pastry,specialty chocolate} => {soda}",0.00142348754448399,0.378378378378378,2.16988416988417,14
"1149","{sausage,other vegetables,domestic eggs} => {soda}",0.00142348754448399,0.378378378378378,2.16988416988417,14
"1174","{whole milk,fruit/vegetable juice,shopping bags} => {soda}",0.00142348754448399,0.378378378378378,2.16988416988417,14
"224","{whole milk,specialty bar} => {soda}",0.00244026436197255,0.375,2.15051020408163,24
"328","{pork,UHT-milk} => {soda}",0.00122013218098627,0.375,2.15051020408163,12
"337","{root vegetables,UHT-milk} => {soda}",0.00183019827147941,0.375,2.15051020408163,18
"509","{pip fruit,canned beer} => {soda}",0.00122013218098627,0.375,2.15051020408163,12
"409","{fruit/vegetable juice,salty snack} => {soda}",0.00223690899847483,0.372881355932203,2.13836042891733,22
"1176","{yogurt,bottled water,fruit/vegetable juice} => {soda}",0.0016268429079817,0.372093023255814,2.13383958234457,16
"441","{white bread,waffles} => {soda}",0.00132180986273513,0.371428571428571,2.13002915451895,13
"4","{bathroom cleaner} => {soda}",0.00101677681748856,0.37037037037037,2.12396069538927,10
"585","{chocolate,newspapers} => {soda}",0.00203355363497712,0.37037037037037,2.12396069538927,20
"879","{bottled water,shopping bags} => {soda}",0.00406710726995425,0.37037037037037,2.12396069538927,40
"1042","{sausage,whole milk,napkins} => {soda}",0.00101677681748856,0.37037037037037,2.12396069538927,10
"1228","{yogurt,pastry,shopping bags} => {soda}",0.00101677681748856,0.37037037037037,2.12396069538927,10
"561","{white bread,fruit/vegetable juice} => {soda}",0.00274529740721912,0.36986301369863,2.1210511601901,27
"296","{citrus fruit,candy} => {soda}",0.00142348754448399,0.368421052631579,2.11278195488722,14
"304","{other vegetables,candy} => {soda}",0.0025419420437214,0.367647058823529,2.10834333733493,25
"507","{canned beer,newspapers} => {soda}",0.00183019827147941,0.36734693877551,2.10662224073303,18
"514","{bottled water,canned beer} => {soda}",0.00294865277071683,0.367088607594937,2.10514079049341,29
"3","{snack products} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"231","{root vegetables,misc. beverages} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"258","{meat,bottled water} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"401","{coffee,salty snack} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"1067","{frankfurter,rolls/buns,bottled water} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"1124","{sausage,rolls/buns,newspapers} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"1212","{pip fruit,yogurt,bottled water} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"1349","{root vegetables,other vegetables,whole milk,pastry} => {soda}",0.00111845449923742,0.366666666666667,2.10272108843537,11
"229","{bottled water,misc. beverages} => {soda}",0.00193187595322827,0.365384615384615,2.09536891679749,19
"829","{bottled water,fruit/vegetable juice} => {soda}",0.00518556176919166,0.364285714285714,2.08906705539359,51
"198","{ice cream,rolls/buns} => {soda}",0.00122013218098627,0.363636363636364,2.08534322820037,12
"232","{yogurt,misc. beverages} => {soda}",0.0016268429079817,0.363636363636364,2.08534322820037,16
"686","{sausage,napkins} => {soda}",0.00244026436197255,0.363636363636364,2.08534322820037,24
"878","{sausage,shopping bags} => {soda}",0.00569395017793594,0.363636363636364,2.08534322820037,56
"179","{whole milk,processed cheese} => {soda}",0.0025419420437214,0.36231884057971,2.07778763679385,25
"472","{pastry,long life bakery product} => {soda}",0.00213523131672598,0.362068965517241,2.07635467980296,21
"427","{sugar,fruit/vegetable juice} => {soda}",0.00172852058973055,0.361702127659574,2.07425097698654,17
"432","{sugar,bottled water} => {soda}",0.00172852058973055,0.361702127659574,2.07425097698654,17
"362","{berries,fruit/vegetable juice} => {soda}",0.00132180986273513,0.361111111111111,2.07086167800454,13
"483","{dessert,chocolate} => {soda}",0.00132180986273513,0.361111111111111,2.07086167800454,13
"1004","{other vegetables,yogurt,chocolate} => {soda}",0.00132180986273513,0.361111111111111,2.07086167800454,13
"1134","{yogurt,rolls/buns,newspapers} => {soda}",0.00183019827147941,0.36,2.06448979591837,18
"154","{whole milk,red/blush wine} => {soda}",0.00142348754448399,0.358974358974359,2.05860805860806,14
"488","{dessert,domestic eggs} => {soda}",0.00142348754448399,0.358974358974359,2.05860805860806,14
"1001","{tropical fruit,whole milk,chocolate} => {soda}",0.00142348754448399,0.358974358974359,2.05860805860806,14
"1281","{yogurt,rolls/buns,shopping bags} => {soda}",0.00142348754448399,0.358974358974359,2.05860805860806,14
"1288","{sausage,rolls/buns,bottled water} => {soda}",0.00142348754448399,0.358974358974359,2.05860805860806,14
"749","{domestic eggs,brown bread} => {soda}",0.00244026436197255,0.358208955223881,2.05421870240634,24
"182","{tropical fruit,semi-finished bread} => {soda}",0.00152516522623284,0.357142857142857,2.04810495626822,15
"511","{citrus fruit,canned beer} => {soda}",0.00152516522623284,0.357142857142857,2.04810495626822,15
"577","{curd,chocolate} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"931","{tropical fruit,other vegetables,salty snack} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"932","{root vegetables,other vegetables,salty snack} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"1039","{other vegetables,pastry,napkins} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"1055","{pork,other vegetables,pastry} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"1131","{tropical fruit,other vegetables,newspapers} => {soda}",0.00152516522623284,0.357142857142857,2.04810495626822,15
"1340","{other vegetables,whole milk,rolls/buns,newspapers} => {soda}",0.00101677681748856,0.357142857142857,2.04810495626822,10
"413","{salty snack,shopping bags} => {soda}",0.00213523131672598,0.355932203389831,2.04116222760291,21
"1046","{root vegetables,other vegetables,napkins} => {soda}",0.0016268429079817,0.355555555555556,2.0390022675737,16
"165","{yogurt,pasta} => {soda}",0.00111845449923742,0.354838709677419,2.0348913759052,11
"194","{ice cream,shopping bags} => {soda}",0.00111845449923742,0.354838709677419,2.0348913759052,11
"404","{frankfurter,salty snack} => {soda}",0.00111845449923742,0.354838709677419,2.0348913759052,11
"495","{dessert,bottled water} => {soda}",0.00183019827147941,0.352941176470588,2.02400960384154,18
"680","{fruit/vegetable juice,napkins} => {soda}",0.00244026436197255,0.352941176470588,2.02400960384154,24
"935","{root vegetables,other vegetables,sugar} => {soda}",0.00122013218098627,0.352941176470588,2.02400960384154,12
"1269","{sausage,yogurt,shopping bags} => {soda}",0.00122013218098627,0.352941176470588,2.02400960384154,12
"566","{sausage,white bread} => {soda}",0.0025419420437214,0.352112676056338,2.01925840758839,25
"1008","{other vegetables,whole milk,chocolate} => {soda}",0.00193187595322827,0.351851851851852,2.0177626606198,19
"1185","{yogurt,rolls/buns,fruit/vegetable juice} => {soda}",0.00132180986273513,0.351351351351351,2.01489244346387,13
"860","{pastry,shopping bags} => {soda}",0.0041687849517031,0.35042735042735,2.00959358102215,41
"196","{tropical fruit,ice cream} => {soda}",0.00142348754448399,0.35,2.00714285714286,14
"1151","{other vegetables,domestic eggs,bottled water} => {soda}",0.00142348754448399,0.35,2.00714285714286,14
"814","{domestic eggs,shopping bags} => {soda}",0.00315200813421454,0.348314606741573,1.99747764274249,31
"536","{chicken,margarine} => {soda}",0.0016268429079817,0.347826086956522,1.99467613132209,16
"683","{pastry,napkins} => {soda}",0.00244026436197255,0.347826086956522,1.99467613132209,24
"1278","{tropical fruit,whole milk,shopping bags} => {soda}",0.00172852058973055,0.346938775510204,1.98958767180342,17
"257","{sausage,meat} => {soda}",0.00183019827147941,0.346153846153846,1.9850863422292,18
"414","{sausage,salty snack} => {soda}",0.00183019827147941,0.346153846153846,1.9850863422292,18
"1283","{whole milk,yogurt,shopping bags} => {soda}",0.00183019827147941,0.346153846153846,1.9850863422292,18
"216","{chocolate,specialty bar} => {soda}",0.00101677681748856,0.344827586206897,1.97748064743139,10
"402","{frozen vegetables,salty snack} => {soda}",0.00101677681748856,0.344827586206897,1.97748064743139,10
